User Reward Progress V1 Campaign ID,User Reward Progress V1 Fp Amount,User Reward Progress V1 Reward Type,User Reward Progress V1 Shop Item ID,User Reward Progress V1 Status,User Reward Progress V1 Total Events,User Reward Progress V1 Total Unique Users
694009049b4d58f8c47e6fd0,100,faceit_points,,AVAILABLE,1,1
694009049b4d58f8c47e6fd0,100,faceit_points,,IN_PROGRESS,"147,104","147,097"
694009049b4d58f8c47e6fd0,500,faceit_points,,COMPLETED,"1,852","1,852"
694009049b4d58f8c47e6fd0,500,faceit_points,,IN_PROGRESS,"135,974","135,951"
694009049b4d58f8c47e6fd0,0,unknown,,EXPIRED,"279,611","145,521"
694009049b4d58f8c47e6fd0,100,faceit_points,,COMPLETED,"1,592","1,591"
6940093e9b4d58f8c47e6fd1,250,faceit_points,,EXPIRED,"2,065","2,049"
6940093e9b4d58f8c47e6fd1,250,faceit_points,,COMPLETED,486,486
6940093e9b4d58f8c47e6fd1,"1,000",faceit_points,,COMPLETED,516,516
6940093e9b4d58f8c47e6fd1,0,shop_item,66697fded0fd28eac68abd2f,IN_PROGRESS,"2,878","2,872"
6940093e9b4d58f8c47e6fd1,0,unknown,,EXPIRED,"277,219","143,612"
6940093e9b4d58f8c47e6fd1,"1,000",faceit_points,,IN_PROGRESS,"2,878","2,872"
6940093e9b4d58f8c47e6fd1,500,faceit_points,,IN_PROGRESS,"2,878","2,872"
6940093e9b4d58f8c47e6fd1,0,shop_item,6915f6593cf1ba1ff1eed504,EXPIRED,"2,023","2,007"
6940093e9b4d58f8c47e6fd1,500,faceit_points,,EXPIRED,"2,050","2,034"
6940093e9b4d58f8c47e6fd1,100,faceit_points,,IN_PROGRESS,"146,132","146,125"
6940093e9b4d58f8c47e6fd1,0,shop_item,66697fded0fd28eac68abd2f,FAILED,14,14
6940093e9b4d58f8c47e6fd1,0,shop_item,66697fded0fd28eac68abd2f,COMPLETED,487,487
6940093e9b4d58f8c47e6fd1,0,shop_item,6915f6593cf1ba1ff1eed504,COMPLETED,528,528
6940093e9b4d58f8c47e6fd1,400,faceit_points,,COMPLETED,"2,954","2,954"
6940093e9b4d58f8c47e6fd1,"1,000",faceit_points,,EXPIRED,"2,037","2,018"
6940093e9b4d58f8c47e6fd1,0,shop_item,6915f6593cf1ba1ff1eed504,IN_PROGRESS,"2,878","2,872"
6940093e9b4d58f8c47e6fd1,400,faceit_points,,IN_PROGRESS,"135,113","135,077"
6940093e9b4d58f8c47e6fd1,100,faceit_points,,COMPLETED,"2,753","2,752"
6940093e9b4d58f8c47e6fd1,250,faceit_points,,IN_PROGRESS,"2,878","2,872"
6940093e9b4d58f8c47e6fd1,500,faceit_points,,COMPLETED,501,501
6940093e9b4d58f8c47e6fd1,0,shop_item,66697fded0fd28eac68abd2f,EXPIRED,"2,053","2,049"
69400986ffb11e2ea751ffe0,0,unknown,,EXPIRED,"26,636","26,625"
69400986ffb11e2ea751ffe0,500,faceit_points,,COMPLETED,394,322
69400986ffb11e2ea751ffe0,0,competition_entry,,IN_PROGRESS,306,304
69400986ffb11e2ea751ffe0,0,competition_entry,,COMPLETED,72,72
69400986ffb11e2ea751ffe0,100,faceit_points,,COMPLETED,"25,307","25,307"
69400986ffb11e2ea751ffe0,500,faceit_points,,IN_PROGRESS,"25,754","25,272"
69400986ffb11e2ea751ffe0,100,faceit_points,,IN_PROGRESS,"26,704","26,688"
694009c2dbf0df69e43028c4,500,faceit_points,,IN_PROGRESS,"19,305","19,102"
694009c2dbf0df69e43028c4,100,faceit_points,,COMPLETED,"19,789","19,789"
694009c2dbf0df69e43028c4,0,competition_entry,,IN_PROGRESS,"19,138","19,102"
694009c2dbf0df69e43028c4,0,competition_entry,,COMPLETED,169,169
694009c2dbf0df69e43028c4,0,unknown,,EXPIRED,"20,164","20,161"
694009c2dbf0df69e43028c4,500,faceit_points,,COMPLETED,169,169
694009c2dbf0df69e43028c4,100,faceit_points,,IN_PROGRESS,"20,860","20,854"
69400a01b2e493c0c53761cf,"1,000",faceit_points,,AVAILABLE,1,1
69400a01b2e493c0c53761cf,0,shop_item,67c1953b36a0b59af8bf622d,FAILED,26,26
69400a01b2e493c0c53761cf,0,shop_item,67c1953b36a0b59af8bf622d,IN_PROGRESS,"8,016","8,016"
69400a01b2e493c0c53761cf,"1,000",faceit_points,,IN_PROGRESS,"74,416","74,320"
69400a01b2e493c0c53761cf,0,unknown,,EXPIRED,"71,867","71,837"
69400a01b2e493c0c53761cf,0,shop_item,67c1953b36a0b59af8bf622d,CLAIMED,"6,030","6,030"
69400a01b2e493c0c53761cf,100,faceit_points,,COMPLETED,"75,721","75,721"
69400a01b2e493c0c53761cf,100,faceit_points,,IN_PROGRESS,"79,427","79,391"
69400a01b2e493c0c53761cf,100,faceit_points,,FAILED,2,2
69400a01b2e493c0c53761cf,0,unknown,,COMPLETED,"6,029","6,029"
69400a01b2e493c0c53761cf,"1,000",faceit_points,,COMPLETED,"8,109","8,109"
69400a01b2e493c0c53761cf,100,faceit_points,,AVAILABLE,1,1
69400a482964d22091879528,100,faceit_points,,COMPLETED,"32,485","32,485"
69400a482964d22091879528,0,shop_item,67c195ae36a0b59af8bf622f,IN_PROGRESS,"3,288","3,288"
69400a482964d22091879528,100,faceit_points,,IN_PROGRESS,"37,514","37,510"
69400a482964d22091879528,0,unknown,,EXPIRED,"34,551","34,528"
69400a482964d22091879528,"1,000",faceit_points,,IN_PROGRESS,"31,852","31,846"
69400a482964d22091879528,0,shop_item,67c195ae36a0b59af8bf622f,CLAIMED,"2,292","2,292"
69400a482964d22091879528,0,shop_item,67c195ae36a0b59af8bf622f,FAILED,8,8
69400a482964d22091879528,"1,000",faceit_points,,AVAILABLE,1,1
69400a482964d22091879528,0,unknown,,COMPLETED,"2,291","2,291"
69400a482964d22091879528,"1,000",faceit_points,,COMPLETED,"3,318","3,318"
697c80a14ef62f0511b6201a,100,faceit_points,,AVAILABLE,1,1
697c80a14ef62f0511b6201a,100,faceit_points,,COMPLETED,"3,956","3,955"
697c80a14ef62f0511b6201a,100,faceit_points,,IN_PROGRESS,"325,027","325,021"
697c80a14ef62f0511b6201a,0,unknown,,EXPIRED,"617,275","321,113"
697c80a14ef62f0511b6201a,500,faceit_points,,IN_PROGRESS,"300,714","300,701"
697c80a14ef62f0511b6201a,500,faceit_points,,COMPLETED,"4,620","4,620"
697c80dc4ef62f0511b6201b,"2,000",faceit_points,,COMPLETED,24,24
697c80dc4ef62f0511b6201b,"2,000",faceit_points,,IN_PROGRESS,"1,201","1,201"
697c80dc4ef62f0511b6201b,100,faceit_points,,IN_PROGRESS,"1,223","1,223"
697c80dc4ef62f0511b6201b,100,faceit_points,,COMPLETED,20,20
697c80dc4ef62f0511b6201b,0,unknown,,EXPIRED,"2,380","1,203"
697c81294ef62f0511b6201c,100,faceit_points,,COMPLETED,"23,883","23,883"
697c81294ef62f0511b6201c,500,faceit_points,,IN_PROGRESS,"24,231","23,854"
697c81294ef62f0511b6201c,0,unknown,,EXPIRED,"25,229","25,216"
697c81294ef62f0511b6201c,500,faceit_points,,COMPLETED,392,315
697c81294ef62f0511b6201c,100,faceit_points,,IN_PROGRESS,"25,295","25,292"
697c81294ef62f0511b6201c,0,competition_entry,,COMPLETED,58,58
697c81294ef62f0511b6201c,0,competition_entry,,IN_PROGRESS,301,300
697c8168bd76a0de45398a1e,500,faceit_points,,COMPLETED,6,6
697c8168bd76a0de45398a1e,0,competition_entry,,COMPLETED,9,9
697c8168bd76a0de45398a1e,"6,000",faceit_points,,IN_PROGRESS,27,27
697c8168bd76a0de45398a1e,"5,500",faceit_points,,IN_PROGRESS,"1,291","1,288"
697c8168bd76a0de45398a1e,100,faceit_points,,IN_PROGRESS,"1,312","1,311"
697c8168bd76a0de45398a1e,"6,000",faceit_points,,COMPLETED,9,9
697c8168bd76a0de45398a1e,500,faceit_points,,IN_PROGRESS,9,9
697c8168bd76a0de45398a1e,100,faceit_points,,COMPLETED,"1,290","1,290"
697c8168bd76a0de45398a1e,0,competition_entry,,IN_PROGRESS,27,27
697c8168bd76a0de45398a1e,0,unknown,,EXPIRED,"1,301","1,301"
697c8168bd76a0de45398a1e,"5,500",faceit_points,,COMPLETED,29,29
697c81a24ef62f0511b6201d,500,faceit_points,,IN_PROGRESS,"18,148","17,956"
697c81a24ef62f0511b6201d,0,unknown,,EXPIRED,"18,959","18,945"
697c81a24ef62f0511b6201d,0,competition_entry,,COMPLETED,188,188
697c81a24ef62f0511b6201d,0,competition_entry,,IN_PROGRESS,"17,962","17,956"
697c81a24ef62f0511b6201d,100,faceit_points,,COMPLETED,"18,588","18,588"
697c81a24ef62f0511b6201d,500,faceit_points,,COMPLETED,251,188
697c81a24ef62f0511b6201d,100,faceit_points,,IN_PROGRESS,"19,656","19,656"
697c81cf0433758c70d5a1b9,0,unknown,,EXPIRED,"1,278","1,277"
697c81cf0433758c70d5a1b9,100,faceit_points,,COMPLETED,"1,260","1,260"
697c81cf0433758c70d5a1b9,"6,000",faceit_points,,IN_PROGRESS,"1,258","1,258"
697c81cf0433758c70d5a1b9,0,competition_entry,,IN_PROGRESS,"1,258","1,258"
697c81cf0433758c70d5a1b9,0,competition_entry,,COMPLETED,24,24
697c81cf0433758c70d5a1b9,500,faceit_points,,COMPLETED,4,4
697c81cf0433758c70d5a1b9,"6,000",faceit_points,,COMPLETED,24,24
697c81cf0433758c70d5a1b9,100,faceit_points,,IN_PROGRESS,"1,284","1,284"
697c81cf0433758c70d5a1b9,500,faceit_points,,IN_PROGRESS,24,24
697c8202bd76a0de45398a1f,"1,000",faceit_points,,COMPLETED,"9,231","9,231"
697c8202bd76a0de45398a1f,"1,000",faceit_points,,AVAILABLE,3,3
697c8202bd76a0de45398a1f,0,shop_item,67c1953b36a0b59af8bf622d,IN_PROGRESS,"9,158","9,157"
697c8202bd76a0de45398a1f,0,unknown,,CLAIMED,"7,060","7,060"
697c8202bd76a0de45398a1f,100,faceit_points,,AVAILABLE,1,1
697c8202bd76a0de45398a1f,100,faceit_points,,COMPLETED,"75,832","75,832"
697c8202bd76a0de45398a1f,0,shop_item,67c1953b36a0b59af8bf622d,AVAILABLE,2,2
697c8202bd76a0de45398a1f,0,shop_item,67c1953b36a0b59af8bf622d,FAILED,75,75
697c8202bd76a0de45398a1f,0,unknown,,COMPLETED,"7,059","7,059"
697c8202bd76a0de45398a1f,"1,000",faceit_points,,IN_PROGRESS,"74,464","74,438"
697c8202bd76a0de45398a1f,0,unknown,,EXPIRED,"71,040","70,974"
697c8202bd76a0de45398a1f,100,faceit_points,,IN_PROGRESS,"79,564","79,559"
697c82314ef62f0511b6201e,"5,000",faceit_points,,IN_PROGRESS,872,872
697c82314ef62f0511b6201e,100,faceit_points,,COMPLETED,872,872
697c82314ef62f0511b6201e,"5,000",faceit_points,,COMPLETED,69,69
697c82314ef62f0511b6201e,0,unknown,,COMPLETED,35,35
697c82314ef62f0511b6201e,0,unknown,,CLAIMED,35,35
697c82314ef62f0511b6201e,100,faceit_points,,IN_PROGRESS,884,884
697c82314ef62f0511b6201e,0,shop_item,67c1953b36a0b59af8bf622d,IN_PROGRESS,67,67
697c82314ef62f0511b6201e,0,unknown,,EXPIRED,847,847
697c8265bd76a0de45398a20,100,faceit_points,,COMPLETED,"35,093","35,093"
697c8265bd76a0de45398a20,100,faceit_points,,IN_PROGRESS,"40,652","40,651"
697c8265bd76a0de45398a20,"1,000",faceit_points,,COMPLETED,"4,066","4,066"
697c8265bd76a0de45398a20,0,unknown,,COMPLETED,"2,842","2,842"
697c8265bd76a0de45398a20,0,unknown,,EXPIRED,"37,142","37,116"
697c8265bd76a0de45398a20,"1,000",faceit_points,,AVAILABLE,1,1
697c8265bd76a0de45398a20,0,shop_item,67c195ae36a0b59af8bf622f,FAILED,17,17
697c8265bd76a0de45398a20,0,shop_item,67c195ae36a0b59af8bf622f,IN_PROGRESS,"4,048","4,045"
697c8265bd76a0de45398a20,0,unknown,,CLAIMED,"2,845","2,845"
697c8265bd76a0de45398a20,0,shop_item,67c195ae36a0b59af8bf622f,AVAILABLE,1,1
697c8265bd76a0de45398a20,"1,000",faceit_points,,IN_PROGRESS,"34,447","34,443"
69a1880766558055210b36c4,500,faceit_points,,COMPLETED,"5,167","5,167"
69a1880766558055210b36c4,100,faceit_points,,COMPLETED,"4,398","4,395"
69a1880766558055210b36c4,100,faceit_points,,IN_PROGRESS,"326,069","326,063"
69a1880766558055210b36c4,500,faceit_points,,IN_PROGRESS,"300,389","300,385"
69a18861cc9158b68606c727,500,faceit_points,,COMPLETED,392,309
69a18861cc9158b68606c727,500,faceit_points,,IN_PROGRESS,"25,477","25,095"
69a18861cc9158b68606c727,100,faceit_points,,IN_PROGRESS,"26,667","26,663"
69a18861cc9158b68606c727,100,faceit_points,,COMPLETED,"25,111","25,111"
69a18861cc9158b68606c727,0,competition_entry,,IN_PROGRESS,295,295
69a18861cc9158b68606c727,0,competition_entry,,COMPLETED,63,63
69a1889766558055210b36c5,0,competition_entry,,COMPLETED,173,173
69a1889766558055210b36c5,100,faceit_points,,COMPLETED,"19,691","19,691"
69a1889766558055210b36c5,500,faceit_points,,COMPLETED,238,173
69a1889766558055210b36c5,0,competition_entry,,AVAILABLE,1,1
69a1889766558055210b36c5,0,competition_entry,,IN_PROGRESS,"19,023","19,018"
69a1889766558055210b36c5,500,faceit_points,,IN_PROGRESS,"19,193","19,019"
69a1889766558055210b36c5,100,faceit_points,,IN_PROGRESS,"20,871","20,865"
69a1889766558055210b36c5,500,faceit_points,,AVAILABLE,1,1
69a188d30c8565913339434c,"1,000",faceit_points,,AVAILABLE,1,1
69a188d30c8565913339434c,0,shop_item,67c1953b36a0b59af8bf622d,IN_PROGRESS,"8,946","8,946"
69a188d30c8565913339434c,0,unknown,,COMPLETED,"7,003","7,003"
69a188d30c8565913339434c,0,unknown,,CLAIMED,"7,005","7,005"
69a188d30c8565913339434c,0,shop_item,67c1953b36a0b59af8bf622d,AVAILABLE,1,1
69a188d30c8565913339434c,"1,000",faceit_points,,IN_PROGRESS,"74,651","74,626"
69a188d30c8565913339434c,0,shop_item,67c1953b36a0b59af8bf622d,FAILED,39,38
69a188d30c8565913339434c,100,faceit_points,,COMPLETED,"76,069","76,069"
69a188d30c8565913339434c,"1,000",faceit_points,,COMPLETED,"9,022","9,022"
69a188d30c8565913339434c,100,faceit_points,,IN_PROGRESS,"80,105","80,102"
69a18900ebef5d0656e82d6b,"1,000",faceit_points,,IN_PROGRESS,"5,933","5,932"
69a18900ebef5d0656e82d6b,100,faceit_points,,COMPLETED,"5,942","5,942"
69a18900ebef5d0656e82d6b,0,shop_item,67c195ae36a0b59af8bf622f,FAILED,13,13
69a18900ebef5d0656e82d6b,0,unknown,,CLAIMED,"2,825","2,825"
69a18900ebef5d0656e82d6b,0,unknown,,COMPLETED,"2,824","2,824"
69a18900ebef5d0656e82d6b,100,faceit_points,,IN_PROGRESS,"6,985","6,985"
69a18900ebef5d0656e82d6b,"1,000",faceit_points,,COMPLETED,"3,998","3,998"
69a18900ebef5d0656e82d6b,0,shop_item,67c195ae36a0b59af8bf622f,IN_PROGRESS,"3,973","3,972"
